"AddressID";"AddressLine1";"AddressLine2";"City";"StateProvinceID";"PostalCode";"rowguid";"ModifiedDate"
210;"2383 Pepper Drive";null;"Redmond";79;"98052";0xD5A1CAD510CBF34C91B70FF37611AEDB;05/01/1999 00:00:00
211;"6369 Ellis Street";null;"Redmond";79;"98052";0x9AFF31D5E2061F439D2CC13DCF82CA77;30/12/2000 00:00:00
212;"8000 Crane Court";null;"Redmond";79;"98052";0x02AC1F7C8955514F9EE430AEEE079CB7;05/03/1999 00:00:00
213;"9322 Driving Drive";null;"Redmond";79;"98052";0x61432C7AA97DD8458CEF59F730A9ABCA;16/02/2000 00:00:00
214;"3768 Door Way";null;"Redmond";79;"98052";0x0785938C7CC65C4E963CA93FE707980F;13/01/1998 00:00:00
215;"101 Candy Rd.";null;"Redmond";79;"98052";0x527D7DB202BDE44DB0E6AC825F98B60D;02/04/2000 00:00:00
216;"2427 Notre Dame Ave.";null;"Redmond";79;"98052";0x4BA7200B2A91C24797580791BFAA4DAA;28/01/2001 00:00:00
217;"1960 Via Catanzaro";null;"Redmond";79;"98052";0x803637630FA6B8489C383B4861D14229;14/11/2003 00:00:00
218;"9863 Ridge Place";null;"Redmond";79;"98052";0x53CA6B3B0FFAD6478E7AC2CCE2A90BB2;17/02/1999 00:00:00
219;"3397 Rancho View Drive";null;"Redmond";79;"98052";0x2BE296DA18CEDB4F9FFE4DC094CE0A42;16/01/2001 00:00:00
220;"4909 Poco Lane";null;"Redmond";79;"98052";0x7CAC0C5C6CFDAE448C34CC64EC495034;08/01/1999 00:00:00
221;"7297 RisingView";null;"Redmond";79;"98052";0xAFF4340D680E2E47B33F4BD11AE3D91F;10/01/1999 00:00:00
222;"7723 Firestone Drive";null;"Redmond";79;"98052";0xD8C78A26DA73B844866B0452AF1F844B;16/07/2003 00:00:00
223;"1275 West Street";null;"Redmond";79;"98052";0x687F3ABC0AB6604ABE8B951FB29F646B;27/02/1999 00:00:00
224;"2137 Birchwood Dr";null;"Redmond";79;"98052";0xA0C89B7F72390C49B888C4B5EFC9D021;05/12/1997 00:00:00
225;"249 Alexander Pl.";null;"Redmond";79;"98052";0xD5B0F46D4C63F346B1A3AC487240A124;24/07/2004 00:00:00
226;"2482 Buckingham Dr.";null;"Redmond";79;"98052";0x434FF11B5BC04148A9FFB42785B7BC1F;22/03/1999 00:00:00
227;"8467 Clifford Court";null;"Redmond";79;"98052";0x6E9D2A72BC07674894D73B44ECE308BD;01/04/1999 00:00:00
228;"9241 St George Dr.";null;"Everett";79;"98201";0xFC89EE91EC372141A9D594EC64F4B3F0;21/02/1999 00:00:00
229;"3928 San Francisco";null;"Everett";79;"98201";0x76EF1677AA94E947BDDB102BBFD59BBB;06/02/1999 00:00:00
230;"475 Santa Maria";null;"Everett";79;"98201";0x474446CAAF6A6A40BC38846389D8AEFA;23/01/1999 00:00:00
231;"181 Gaining Drive";null;"Everett";79;"98201";0x8D138D12133A004B81E35B2CE1AE782B;26/12/1998 00:00:00
232;"3385 Crestview Drive";null;"Everett";79;"98201";0xF01F554A85CA1C4D8FE7318D01A49C27;15/02/1999 00:00:00
233;"1185 Dallas Drive";null;"Everett";79;"98201";0x1E135E089E5C0C46BFCD775D21B97842;06/01/1999 00:00:00
234;"7883 Missing Canyon Court";null;"Everett";79;"98201";0x69E4CB000BF64F429A72E58A32BE138C;19/02/1997 00:00:00
235;"5452 Corte Gilberto";null;"Everett";79;"98201";0x6D05751BE434124698AB3D4AB8482495;07/01/1999 00:00:00
236;"9008 Creekside Drive";null;"Everett";79;"98201";0x354524ECB0A4FC46B35A42EC1F8D471E;24/04/2003 00:00:00
237;"5242 Marvelle Ln.";null;"Everett";79;"98201";0x458A3125D1FCE64FB20CA397C72C334E;03/04/2000 00:00:00
238;"4098 Woodcrest Dr.";null;"Everett";79;"98201";0x619A179DE7A902488099764227043D94;04/09/2003 00:00:00
239;"8624 Pepper Way";null;"Everett";79;"98201";0x8BD9A2F2372348479191FE421D057DF1;30/03/1999 00:00:00
240;"2176 Apollo Way";null;"Everett";79;"98201";0xC8F2CC1D8DB0C142836FC1EE9CCFFF6F;30/01/1998 00:00:00
241;"1962 Cotton Ct.";null;"Everett";79;"98201";0xFDA48A47983C714C88A17A6B4164C6FA;03/01/1999 00:00:00
242;"1362 Somerset Place";null;"Everett";79;"98201";0xC51E97CEE1A2E243AC7497F5BB1D8679;21/03/1999 00:00:00
243;"3238 Laguna Circle";null;"Everett";79;"98201";0x41BDD30B6E0BF1468CBF978552EE8E77;12/02/1999 00:00:00
244;"3665 Oak Creek Ct.";null;"Everett";79;"98201";0xC4F63F689FEE7C4AB80BC6E1A60891E4;28/03/1999 00:00:00
245;"7640 First Ave.";null;"Everett";79;"98201";0x8B2AD75F979D0943BDF0CD7A7BB02BB8;12/01/1999 00:00:00
246;"6629 Polson Circle";null;"Everett";79;"98201";0x2E4A964FB93A664C9D8C65C7C3479CF8;19/03/1999 00:00:00
247;"2294 West 39th St.";null;"Everett";79;"98201";0xBBF59E369DAF934499B5B9A1AC61E985;28/03/1999 00:00:00
248;"1400 Gate Drive";null;"Newport Hills";79;"98006";0x0999F920F9AD0045A6971B6DFE3881E9;05/03/1999 00:00:00
249;"4350 Minute Dr.";null;"Newport Hills";79;"98006";0x49E020A1CAAE014A8F05B36301016B7C;08/02/1999 00:00:00
250;"9297 Kenston Dr.";null;"Newport Hills";79;"98006";0xB494D62E6990AF4D95EBAB1C7B969A80;06/01/1999 00:00:00
251;"8967 Hamilton Ave.";null;"Newport Hills";79;"98006";0xAA65EFF2B628044B853DD50F4DC62EC2;06/02/1999 00:00:00
252;"9687 Shakespeare Drive";null;"Newport Hills";79;"98006";0xE45BA18CB3C0924AAED3B65B9B1FAD92;19/01/1999 00:00:00
253;"1397 Paradise Ct.";null;"Newport Hills";79;"98006";0x67C460BAE4F302428B43DBF9C81B6420;18/02/1999 00:00:00
254;"3030 Blackburn Ct.";null;"Newport Hills";79;"98006";0x26924F001FE6EF4EBBAD8276B1BE3562;26/01/1999 00:00:00
255;"7469 Paradise Ct.";null;"Newport Hills";79;"98006";0xA11A426DFBA99947905828272E6AF110;02/04/2004 00:00:00
256;"9605 Pheasant Circle";null;"Gold Bar";79;"98251";0xDB68BCA094F06640B3B79B65128371B9;24/02/1999 00:00:00
257;"2425 Notre Dame Ave";null;"Gold Bar";79;"98251";0xA5446344FE9A9745BFEEB0E597D8F5E5;21/02/2000 00:00:00
258;"8036 Summit View Dr.";null;"Gold Bar";79;"98251";0x1F18AC55BCDBB149BBDC26BF67C13B69;08/01/1999 00:00:00
259;"213 Stonewood Drive";null;"Gold Bar";79;"98251";0x1DE7AE8F98BBD246A47A112B30513E21;22/03/1999 00:00:00
260;"3884 Beauty Street";"# 14";"Gold Bar";79;"98251";0x96679D9F5A6719468F37EDA885DB931E;08/03/1999 00:00:00
261;"1748 Bird Drive";null;"Index";79;"98256";0x25E0D3FD6A3824419002D53D8984F261;31/03/2000 00:00:00
262;"310 Winter Lane";null;"Index";79;"98256";0x4DE019E64E5475468DDBDB282BB01238;31/01/1999 00:00:00
263;"3514 Sunshine";null;"Index";79;"98256";0xB31A050932EB5145981D29F7B311587D;12/03/2000 00:00:00
264;"1245 Clay Road";null;"Index";79;"98256";0xE7F987AB2B416C48863F3A237F1ADFF9;02/04/1999 00:00:00
265;"3127 El Camino Drive";null;"Index";79;"98256";0x20E49B2A006DE84CBBE400A73B78A587;06/03/1999 00:00:00
266;"7691 Benedict Ct.";"# 141";"Issaquah";79;"98027";0x508C0F98C1DD4C4192304F0CECA16DB3;03/03/1999 00:00:00
267;"1144 Paradise Ct.";null;"Issaquah";79;"98027";0x4C1515E3D170EF44B1230A85C6BE3246;11/02/1999 00:00:00
268;"7435 Ricardo";null;"Issaquah";79;"98027";0xE8A5298CD16237448DF5EB221442164C;01/03/1999 00:00:00
269;"9530 Vine Lane";null;"Issaquah";79;"98027";0x7E6F15C85E00F442B4B8BC0AB784E9BF;20/03/1999 00:00:00
270;"6580 Poor Ridge Court";null;"Issaquah";79;"98027";0x2606B47A833D7340A8FCE82D788EC400;29/12/1998 00:00:00
271;"5979 El Pueblo";null;"Issaquah";79;"98027";0x4F08FAF13EAEB941AF15C5EBA80E8325;17/01/1999 00:00:00
272;"1921 Ranch Road";null;"Issaquah";79;"98027";0xF6387BC849A23B4CA5071306BDE99B1D;05/02/1999 00:00:00
273;"3848 East 39th Street";null;"Issaquah";79;"98027";0xC1E0CBE76E99FE478A48E6B003D1E5F7;28/02/1999 00:00:00
274;"5256 Chickpea Ct.";null;"Issaquah";79;"98027";0x10E07ECAF2DDCB478ABDBB56B956E79A;13/03/1999 00:00:00
275;"989 Crown Ct";null;"Issaquah";79;"98027";0x092A888A0E436D4D878CEC281147EBE4;31/03/1999 00:00:00
276;"3333 Madhatter Circle";null;"Issaquah";79;"98027";0x26461B4D35E9DD498A9CA73A8D06101A;10/01/1999 00:00:00
277;"342 San Simeon";null;"Issaquah";79;"98027";0x59F1A8A153294E4A896DC0511FE0BB01;29/01/1999 00:00:00
278;"9314 Icicle Way";null;"Issaquah";79;"98027";0x7BA395CCA6313E4C9E84C806E16B10AB;16/02/1999 00:00:00
279;"7772 Golden Meadow";null;"Issaquah";79;"98027";0x617C213A3CAA7F4D8CCB0D9AC4DD2691;11/03/2001 00:00:00
280;"8585 Los Gatos Ct.";null;"Issaquah";79;"98027";0xC8DB6B3D1EB45644A5AEBC2E1ADFF557;09/02/1999 00:00:00
281;"7985 Center Street";null;"Renton";79;"98055";0x849D773E840AA34BB62EB3DE594481A3;22/01/1999 00:00:00
282;"5980 Icicle Circle";"Unit H";"Renton";79;"98055";0x50B42EF320121A469CC53366ED213517;17/02/2000 00:00:00
283;"1378 String Dr";null;"Renton";79;"98055";0xCAC3360F36E7CE4BBA209F0AFF19E850;21/02/2000 00:00:00
284;"9495 Limewood Place";null;"Renton";79;"98055";0x51E4F9E9148E0344A628BD05A6FE11CD;25/03/1999 00:00:00
285;"2598 Breck Court";null;"Renton";79;"98055";0x19A49A5C00AD3140974D077F13101AB3;27/12/1999 00:00:00
286;"5670 Bel Air Dr.";null;"Renton";79;"98055";0x7FBFE8740E4DAB43893781944DD8BD4E;17/02/1998 00:00:00
287;"7165 Brock Lane";null;"Renton";79;"98055";0xF73E87E69C438542A91185C9DFF752B4;11/02/2001 00:00:00
288;"2736 Scramble Rd";null;"Renton";79;"98055";0x03F06D7393F7E54ABA30DC75C59AA51B;01/01/1999 00:00:00
289;"2266 Greenwood Circle";null;"Renton";79;"98055";0x51AC6FE27A2B664D926B419622C3CE0D;29/03/2000 00:00:00
290;"5297 Algiers Drive";null;"Renton";79;"98055";0xA152518D41C81A4B8B1E5DF6968CE4A3;27/06/2004 00:00:00
291;"9533 Working Drive";null;"Renton";79;"98055";0x9242CF6815668D49AB04CAB6BDF279B3;15/01/2000 00:00:00
292;"1803 Olive Hill";null;"Renton";79;"98055";0xC031BE3274115343ABDFEED36445BC9D;27/02/1999 00:00:00
293;"7559 Worth Ct.";null;"Renton";79;"98055";0xD2E4E3F9B9D35A46B91A9656ED0F98AB;24/02/1998 00:00:00
294;"3770 Viewpoint Ct";null;"Renton";79;"98055";0xDB88A50334F94B43BA4DF8A525E41EB3;05/09/2003 00:00:00
295;"6510 Hacienda Drive";null;"Renton";79;"98055";0x572DC85003962045A57FB4A15EA3C7B4;23/01/2001 00:00:00
296;"6937 E. 42nd Street";null;"Renton";79;"98055";0xE3FAF0A362CCD24B94AF772932E73A26;25/02/1999 00:00:00
297;"7943 Walnut Ave";null;"Renton";79;"98055";0xA40D415278271D4BA59995746625CE6D;01/08/2002 00:00:00
298;"2176 Brown Street";null;"Renton";79;"98055";0x71DAEED36E93CB4B8BC60039C6BBA849;23/03/1999 00:00:00
299;"4312 Cambridge Drive";null;"Renton";79;"98055";0x20EDA83A6FE8C648B033E3B8E32D2EB3;14/02/1999 00:00:00
300;"5009 Orange Street";null;"Renton";79;"98055";0xCD0C7185E2796746A36A6C808BC59A18;11/05/2002 00:00:00
301;"4405 Balboa Court";null;"Santa Cruz";9;"95062";0xDABC3443163F7645AD9A8A01871518F5;26/05/2001 00:00:00
302;"7995 Edwards Ave.";null;"Lynnwood";79;"98036";0x156748982EFF764E9AC7DFF3FCA41691;26/05/2001 00:00:00
303;"4659 Montoya";null;"Altadena";9;"91001";0x36A43D29C424A249892EDE18DF7612DF;26/05/2001 00:00:00
304;"1667 Warren Street";null;"West Covina";9;"91791";0x50EE39CE32E696499B7F314FC82E7C05;26/05/2001 00:00:00
305;"7179 Montana";null;"Torrance";9;"90505";0xA966C636EFAFBE42A4EEEF8002677F1F;09/06/2001 00:00:00
306;"9 Guadalupe Dr.";null;"Burbank";9;"91502";0x5659CE01FD154342896E9C61637DD27C;09/06/2001 00:00:00
307;"50 Big Canyon Road";null;"Lebanon";58;"97355";0x3881A254DCAAB346B8661C3A0D0A6147;09/06/2001 00:00:00
308;"65 Park Glen Court";null;"Port Orchard";79;"98366";0x5CD1E22F6FAF424CAB8DB718EABCC889;09/06/2001 00:00:00
309;"28 San Marino Ct.";null;"Bellingham";79;"98225";0x46E4CBA9ED826B478991027C7167F9C6;23/01/2002 00:00:00
310;"2472 Alexander Place";null;"West Covina";23;"83301";0x00082A48F762194F966DDB43140CA308;23/01/2002 00:00:00
311;"9830 May Way";null;"Mill Valley";40;"59715";0xA479F2267C0F6D4484888F14B8BCD1B2;23/01/2002 00:00:00
312;"1286 Cincerto Circle";null;"Lake Oswego";58;"97034";0xFF4FB587E5AA504A9B057D51A8916C5A;23/01/2002 00:00:00
313;"2141 Delaware Ct.";null;"Downey";72;"37501";0x8D88CD87414BD242B1721F0E51EE9428;23/01/2002 00:00:00
314;"218 Fall Creek Road";null;"West Covina";9;"91791";0x64B9E6A0F200864083D442C6F06D0FA4;23/01/2002 00:00:00
315;"5807 Churchill Dr.";null;"Corvallis";58;"97330";0x24E2E99D74F91943880BD2EA6A99BE28;23/01/2002 00:00:00
316;"6061 St. Paul Way";null;"Everett";40;"98201";0x3E0F7D291D70E144B524DF07A9FC4470;23/01/2002 00:00:00
317;"628 Muir Road";null;"Los Angeles";9;"90012";0xAB33E8CD672FAD449808A746CB857147;24/01/2002 00:00:00
318;"2313 B Southampton Rd";null;"Missoula";40;"59801";0x5786CB044AABE34A966AE69D0EEE743E;24/01/2002 00:00:00
319;"137 Lancelot Dr";null;"Phoenix";6;"85004";0xD854ADCEB8D661428CA19CC3599903D1;25/02/2002 00:00:00
320;"3 Gehringer Drive";null;"Daly City";9;"94015";0x6AD292D782DFF14EACEA3811B1F0396C;24/01/2002 00:00:00
321;"15 Pear Dr.";null;"Newport Beach";9;"92625";0x0621B96CE30D4C4080B4F612942E27E4;24/01/2002 00:00:00
322;"1 Mt. Dell Drive";null;"Portland";58;"97205";0x96B4F4501006BD48B9052874F13F0B4E;24/01/2002 00:00:00
323;"7651 Smiling Tree Court";"Space 55";"Los Angeles";9;"90012";0x2E99DF2D83B87644956AEF44AE9F020C;24/01/2002 00:00:00
324;"50 Via Del Sol";null;"Lynnwood";79;"98036";0x3ED6E1892139CC48A9135FE25083E72E;24/01/2002 00:00:00
325;"9491 Toyon Dr";null;"Dallas";73;"75201";0x63687E56FFFCA8479913EF8BF3E38932;24/01/2002 00:00:00
326;"4151 Olivera";null;"Atlanta";17;"30308";0xEB1ED77B0E6E02448BDC44B8F47AA4C3;24/01/2002 00:00:00
327;"3 Chablis Court";null;"Torrance";9;"90505";0xF80E4BEF380ECC4291519918A5274248;24/01/2002 00:00:00
328;"2 Lion Circle";null;"Long Beach";9;"90802";0x6651DE06C4E8AE4387F078144DA01790;24/01/2002 00:00:00
329;"9056 Mount Dr";null;"Chicago";24;"60610";0x07D60F3D3AF66449B0BBC9E9F8E29433;24/01/2002 00:00:00
330;"67 Monetary Way";null;"Berkeley";9;"94704";0x259543338709444BA1DF66EFB071324A;17/02/2002 00:00:00
331;"419 River Ash Court";"#9";"Lakewood";37;"63301";0x0B3E7869795DC641AF1A9A7F750A1779;17/02/2002 00:00:00
332;"4823 Stonewood Ct.";null;"Walla Walla";79;"99362";0x9932C62F607BC54AABA2B12EBD0F7D2F;24/01/2002 00:00:00
333;"50 Edward Ave";null;"Concord";9;"94519";0xF295E0EB4FE19D42829C922E807B6D65;17/02/2002 00:00:00
334;"8157 Tweed Lane";null;"Anacortes";79;"98221";0xE2421A2B99481F49A4E2C2D7C29CDF1A;05/03/2002 00:00:00
335;"8547 Catherine Way";null;"Tacoma";79;"98403";0x33A16B465077BB48A80684883DFCE525;17/02/2002 00:00:00
336;"8892 Columbia River Ct.";null;"Santa Cruz";9;"95062";0x9AF050FB796C3A4DABAFF9D2CCE2ABB0;25/02/2002 00:00:00
337;"2909 Toyon Dr.";null;"Burlingame";9;"94010";0xCA0552C22596FC4F9D6823E7C652C57D;25/02/2002 00:00:00
338;"8127 Otter Dr.";null;"Boise";23;"83702";0xBEC6F2A09A9B024AAAB9E379B37BF2F2;25/02/2002 00:00:00
339;"7053 Laurel Dr.";null;"La Mesa";48;"88044";0xD611993BD02FC64CAFC1A44BCCD86139;25/02/2002 00:00:00
340;"8629 Pepper Place";null;"Bellevue";79;"98004";0xEC2597A3661D024BBF8FA210E1D4F1AF;06/03/2002 00:00:00
341;"8981 Carmel Drive";null;"W. Linn";52;"89701";0x5DE7462348652A47ABB952B55BCD94C6;24/01/2002 00:00:00
342;"8513 Hurlstone Ct.";null;"Altadena";9;"91001";0x9FD1982A9FFB6644A568FD3E69CF3563;25/02/2002 00:00:00
343;"50 Breck Court";null;"Bremerton";79;"98312";0xCA59D86D7307164583A7C5CD53CEA966;09/06/2001 00:00:00
344;"2342 Peachwillow";null;"Denver";10;"80203";0xFD30CC8A03E8114E8A6F3C344959A181;01/03/2002 00:00:00
345;"6441 Co Road";null;"Lemon Grove";6;"85252";0x205952CCFA52DE48995C7194ACD4C5AF;25/02/2002 00:00:00
346;"2596 Big Canyon Road";null;"New York";54;"10007";0x7BA4512DBB7DEF4E95AB62FB5FEA34B8;24/01/2002 00:00:00
347;"87 Pheasant Circle";null;"Oakland";9;"94611";0x5808CC551F88764DBD63668ABDBA6608;25/02/2002 00:00:00
348;"3664 Colt Ct.";null;"Richmond";9;"94801";0xCEE734F7E667404F94E092383AC4101A;25/02/2002 00:00:00
349;"3294 Buena Vista";null;"Lemon Grove";6;"85284";0xBC885E0DEC5F1B4EAC81F13D2CA01BC0;06/03/2002 00:00:00
350;"6959 Lakewood Court";null;"Daly City";9;"94015";0x2F219DFCC82D6D4487037EC202157520;25/02/2002 00:00:00
351;"1192 Parkway Drive";null;"Mill Valley";44;"68601";0x87D7304CB7509D48B92076151D46C391;23/01/2002 00:00:00
352;"3195 RiverRock Dr.";null;"Burlingame";9;"94010";0xA83782AA378F2D46B3CC8116D7D56BD8;06/03/2002 00:00:00
353;"9620 Laurel Drive";null;"Novato";82;"82070";0xE0A2D85983F4AA499F6F2E4FE40FCEF2;05/03/2002 00:00:00
354;"5 Madrid";null;"Concord";9;"94519";0xB30A3FC1472818479DDD0B1D73228C33;25/02/2002 00:00:00
355;"102 Silverado Drive";null;"W. Linn";58;"97068";0xBBC5ADFE16E3FB4187050A6357690DCE;25/02/2002 00:00:00
356;"75 Q St.";null;"Chula Vista";9;"91910";0x9E5C0E2FDA59FB49913BBD070E57D09C;17/02/2002 00:00:00
357;"683 Larch Ct.";null;"Salt Lake City";74;"84101";0xACF670B8A3D90949A1767B934A1785D9;25/02/2002 00:00:00
358;"20 Rambling Rose Ave.";"# 103";"West Covina";9;"91791";0xDF2202D39F3DF64287B568D75E15A305;25/02/2002 00:00:00
359;"6119 11th";null;"Salt Lake City";74;"84101";0xF6B16AE1C6C0EA40884FC80C09BB2EC9;25/02/2002 00:00:00
360;"8844 Garcia";null;"West Covina";9;"91791";0xBE4EC5F040B66440ADF8ECD7E4D0B9F4;24/01/2002 00:00:00
361;"32 East 87th Street";null;"Long Beach";9;"90802";0xECB5C0419DA2E249BA422EE8F4AEDE1D;25/02/2002 00:00:00
362;"31 Bridgeview St";null;"Glendale";9;"91203";0xAE111A6EA5B217409B82CC1F5CE91F3D;24/01/2002 00:00:00
363;"1874 Valley Blvd.";null;"Palo Alto";9;"94303";0x0B65984C0A3AE14C98ED34E1D4344CCF;25/02/2002 00:00:00
364;"3253 La Jolla";null;"Salem";58;"97301";0x6C66DC6C33DB3440A6A2D0950FB2FE20;01/03/2002 00:00:00
365;"6030 Winter Drive";"# 4d";"Imperial Beach";9;"91932";0xE77B7EBD742B3A49AEF31809D72248B0;01/03/2002 00:00:00
366;"1619 Mills Dr.";null;"Albany";58;"97321";0x1D581BA6DBA6284CA5A2FA3FE369BAE3;01/03/2002 00:00:00
367;"978 Mozden Lane";null;"San Francisco";9;"94109";0x599C40F183DA8247AB5AFA0E9D2BBB84;05/03/2002 00:00:00
368;"298 Sunnybrook Drive";null;"Spring Valley";9;"91977";0x93471BA292248540B175A89AF72D4C10;23/01/2002 00:00:00
369;"9151 Napa C.";null;"Lebanon";58;"97355";0xBA3641610326574CBB48A3E36D73BB77;01/03/2002 00:00:00
370;"24 Bohon Circle";null;"Burlingame";9;"94010";0xDFED6FB1C3759445B801265E55794F9B;25/02/2002 00:00:00
371;"7 B Way";null;"Woodburn";58;"97071";0x843625AE470D8B41B938859581D7AD34;06/03/2002 00:00:00
372;"7 Mayda Way";null;"Bremerton";79;"98312";0x69E7FB30178DE54FA2EFDB848AEC20B2;06/03/2002 00:00:00
373;"60 Oakgrove Rd.";null;"Lebanon";58;"97355";0x4F44168C42BA9449800B149269D6202F;01/03/2002 00:00:00
374;"594 Tossing Way";null;"Detroit";35;"48226";0xE0A08A141A9A10469FF486A6FC2F1963;05/03/2002 00:00:00
375;"7562 Daylight Place";null;"Everett";79;"98201";0x1C24B5B8DB3DB34BB114E99E8F4EC35C;05/03/2002 00:00:00
376;"9098 Story Lane";null;"Albany";54;"12210";0x8872DA4D70786943A67B18CC99DEEBDF;05/03/2002 00:00:00
377;"8 Rogers Ave.";null;"Everett";79;"98201";0x551352F5A341604691CF20028A1D6DE7;05/03/2002 00:00:00
378;"90 Trujillo";null;"Sedro Woolley";79;"98284";0xE4634BA90D39A64686AC26BA8713F4B9;05/03/2002 00:00:00
379;"68 Filling Ave.";null;"Beaverton";58;"97005";0xBC8380AD9F13A146B1D4FC8E5CC9BA16;05/03/2002 00:00:00
380;"3427 C Del Rio Ln";null;"Anacortes";79;"98221";0x5A7EC14156942340AEFC9679D5F7D05D;05/03/2002 00:00:00
381;"7682 Fern Leaf Lane";null;"Boston";30;"02113";0x82E99CDE3CC4F645B656E220192BD36E;05/03/2002 00:00:00
382;"6360 Sand Pointe Lane";null;"Coronado";9;"92118";0x57D90DFED50BF54BA845782848EB2E7A;05/03/2002 00:00:00
383;"20 Smiling Tree Court";null;"Burbank";9;"91502";0x365382631ED5AE44AF3EC12FC653A639;05/03/2002 00:00:00
384;"35 Buckthorn Court";"# 1";"Kirkland";79;"98033";0xE2BDA6990056BF4EABC05EF42B97183B;05/03/2002 00:00:00
385;"207 Concerto Circle";null;"Salem";58;"97301";0xBF4A1844A1C24E43B9951CF6BE436C11;05/03/2002 00:00:00
386;"5514 Grant Street";null;"Ballard";79;"98107";0x7EA9E20AF4059449BAE93DDCE653031D;05/03/2002 00:00:00
387;"50 Kim Court";null;"Coronado";9;"92118";0x8D854C869E0DA8489381180A223D2B7F;05/03/2002 00:00:00
388;"2834 Clifford Court";"#9";"Anacortes";79;"98221";0x8D588A8583F40D4693D7A4A45EDB71EF;05/03/2002 00:00:00
389;"80 Edward Ave";null;"Burien";79;"98168";0x4A153E9C8E70924C99A654FB957B7A87;05/03/2002 00:00:00
390;"8671 Westwood Lane";null;"Palo Alto";9;"94303";0xC99BAFF4655DC34D9E7E23BCC95C87A8;05/03/2002 00:00:00
391;"2014 Delta Road";null;"Burien";79;"98168";0x1C1FF7F0088AB442A879DAA711E63CCD;25/02/2002 00:00:00
392;"87 S. Rising Ave";null;"Lynnwood";79;"98036";0xBF5A22629748104FB761A9AE90732231;06/03/2002 00:00:00
393;"9443 Oaxaca";null;"Lakewood";9;"90712";0x855D2C211F936742B3D379DC26A96C6B;06/03/2002 00:00:00
394;"581 Roundtree Place";null;"Spokane";79;"99202";0xC54A6B2ADCDEBA458F2FE430199D2B20;06/03/2002 00:00:00
395;"3681 South St.";null;"St. Louis";37;"63103";0x697BA4A8A290684595FE02D7EA5EB538;06/03/2002 00:00:00
396;"6 Dancing Road";null;"Burien";79;"98168";0x49C82ECCD97FD7438B8460E579629FED;06/03/2002 00:00:00
397;"90 Sunny Ave";null;"Berkeley";9;"94704";0xC00B07FA13330045AC3EF8CE67CF85CB;06/03/2002 00:00:00
398;"81 Ana Mile";null;"Spokane";79;"99202";0x6B15C72C4A26324B85C8CA570F18B92F;21/03/2002 00:00:00
399;"3459 Tri-state Ave";null;"Issaquah";79;"98027";0x91ED4B8DCB236E4385E8F7B5B63A6CF4;21/03/2002 00:00:00
400;"40 Panorama Drive";null;"Glendale";9;"91203";0x5CD6F332796D2140819610CEDD35D6D0;21/03/2002 00:00:00
401;"8197 Hermosa";null;"Salem";58;"97301";0x83AD798E9B793444B970B7BF603BEE1A;21/03/2002 00:00:00
402;"7786 Olive St";null;"Olympia";79;"98501";0xA3B1593C8A4EDC4080D2376373C8F44F;21/03/2002 00:00:00
403;"8040 Erie Dr";"6 Monteira";"Houston";73;"77003";0x5B7A3A218237404E991B325A2B93F770;21/03/2002 00:00:00
404;"7824 Frame Ln";null;"Philadelphia";59;"19107";0x196A53032781BB41BD8B3DDDCED5E87D;21/03/2002 00:00:00
405;"25 Epping Road";null;"Lavender Bay";50;"2060";0x9A16B24F0F84814F9B47507479CE3199;01/09/2003 00:00:00
406;"Ctrcrt Bus Pk/995-27 Paul St N";null;"Lavender Bay";50;"2060";0x418AD50BEFEACA42A464D360EBFD7C7E;01/09/2003 00:00:00
407;"2-252 Beauchamp Road";"Botany Bay Industrial Estate";"Cloverdale";66;"6105";0xAB65363148B41448A4742F317094B969;01/09/2003 00:00:00
408;"65 Epping Rd";null;"Lavender Bay";50;"2060";0x95B6AEF78300064D89F2E933FE3D070B;01/09/2003 00:00:00
409;"99 - 6 Orion Road";null;"Lane Cove";50;"1597";0xFE806F60AD47894DBFB4ECB7BE9546BF;01/08/2003 00:00:00
410;"2565-175 Mitchell Road";null;"Alexandria";50;"2015";0x96ED54115CCFA14CB2C2F3BBE9EF0BD7;01/09/2003 00:00:00
411;"Chabbell Park";null;"North Ryde";50;"2113";0x1454D8AF3191CA498BA8A49A37DCF59B;01/07/2003 00:00:00
412;"2520b Underwood Street";null;"Lavender Bay";50;"2060";0x7BD5AECB4052614B8A0184524B66BE31;01/08/2003 00:00:00
413;"65 Epping Road";null;"North Ryde";50;"2113";0x0C4415439A1BB848A3C3722A37A7948B;01/08/2003 00:00:00
414;"5525 Glenferrie Road";null;"Hawthorne";64;"4171";0xA8836C2142B95844805CDAE1D90C2533;01/07/2003 00:00:00
415;"2253 Miller Street";null;"North Sydney";50;"2055";0x9C29EAC9E9B10246A4BAA73943E8514D;01/09/2003 00:00:00
416;"Level 100";"77 Southbank Boulevard";"South Melbourne";77;"3205";0x8E41FAA334BFA7479078CEAC938192FC;01/08/2003 00:00:00
417;"Rosebery";null;"Lavender Bay";50;"2060";0xF7DD0DE67F8DDF4ABF0EC1D0FE544768;01/07/2003 00:00:00
418;"Licensing Account";null;"Seaford";77;"3198";0xCA36DC37A28D234095BA753C565074BE;01/09/2003 00:00:00
419;"Level 99";"12 South 10th Avenue";"Melbourne";77;"3000";0xCECC4ECB3A4A6041A6A2365B09EFC624;01/09/2003 00:00:00
